Date,Currency,Rate,BaseCurrency,Source
2024-03-12,CAD,1.3230,USD,Sample Data Generator
2024-03-12,EUR,0.9047,USD,Sample Data Generator
2024-03-12,GBP,0.7997,USD,Sample Data Generator
2024-03-12,NOK,11.4831,USD,Sample Data Generator
2024-03-12,NZD,1.6458,USD,Sample Data Generator
2024-03-12,SEK,10.5858,USD,Sample Data Generator
2024-03-13,AUD,1.5971,USD,Sample Data Generator
2024-03-13,CAD,1.4332,USD,Sample Data Generator
2024-03-13,EUR,0.9317,USD,Sample Data Generator
2024-03-13,GBP,0.7937,USD,Sample Data Generator
2024-03-13,NOK,11.3707,USD,Sample Data Generator
2024-03-13,NZD,1.7238,USD,Sample Data Generator
2024-03-13,SEK,10.2921,USD,Sample Data Generator
2024-03-14,AUD,1.5340,USD,Sample Data Generator
2024-03-14,CAD,1.4385,USD,Sample Data Generator
2024-03-14,EUR,0.9007,USD,Sample Data Generator
2024-03-14,GBP,0.8100,USD,Sample Data Generator
2024-03-14,NOK,10.7885,USD,Sample Data Generator
2024-03-14,NZD,1.6783,USD,Sample Data Generator
2024-03-14,SEK,10.9458,USD,Sample Data Generator
2024-03-15,AUD,1.5875,USD,Sample Data Generator
2024-03-15,CAD,1.4437,USD,Sample Data Generator
2024-03-15,EUR,0.9058,USD,Sample Data Generator
2024-03-15,GBP,0.7937,USD,Sample Data Generator
2024-03-15,NOK,11.1577,USD,Sample Data Generator
2024-03-15,NZD,1.6623,USD,Sample Data Generator
2024-03-15,SEK,10.4549,USD,Sample Data Generator
2024-03-16,AUD,1.5849,USD,Sample Data Generator
2024-03-16,CAD,1.3991,USD,Sample Data Generator
2024-03-16,EUR,0.9173,USD,Sample Data Generator
2024-03-16,GBP,0.7818,USD,Sample Data Generator
2024-03-16,NOK,10.6572,USD,Sample Data Generator
2024-03-16,NZD,1.6787,USD,Sample Data Generator
2024-03-16,SEK,10.6927,USD,Sample Data Generator
2024-03-17,AUD,1.5215,USD,Sample Data Generator
2024-03-17,CAD,1.3390,USD,Sample Data Generator
2024-03-17,EUR,0.9115,USD,Sample Data Generator
2024-03-17,GBP,0.7695,USD,Sample Data Generator
2024-03-17,NOK,11.2661,USD,Sample Data Generator
2024-03-17,NZD,1.6063,USD,Sample Data Generator
2024-03-17,SEK,10.5652,USD,Sample Data Generator
2024-03-18,AUD,1.5075,USD,Sample Data Generator
2024-03-18,CAD,1.3134,USD,Sample Data Generator
2024-03-18,EUR,0.9723,USD,Sample Data Generator
2024-03-18,GBP,0.7909,USD,Sample Data Generator
2024-03-18,NOK,10.5119,USD,Sample Data Generator
2024-03-18,NZD,1.7488,USD,Sample Data Generator
2024-03-18,SEK,10.3395,USD,Sample Data Generator
2024-03-19,AUD,1.6081,USD,Sample Data Generator
2024-03-19,CAD,1.4267,USD,Sample Data Generator
2024-03-19,EUR,0.8956,USD,Sample Data Generator
2024-03-19,GBP,0.8247,USD,Sample Data Generator
2024-03-19,NOK,11.0860,USD,Sample Data Generator
2024-03-19,NZD,1.6949,USD,Sample Data Generator
2024-03-19,SEK,11.1415,USD,Sample Data Generator
2024-03-20,AUD,1.5141,USD,Sample Data Generator
2024-03-20,CAD,1.4444,USD,Sample Data Generator
2024-03-20,EUR,0.9193,USD,Sample Data Generator
2024-03-20,GBP,0.7657,USD,Sample Data Generator
2024-03-20,NOK,10.6014,USD,Sample Data Generator
2024-03-20,NZD,1.7449,USD,Sample Data Generator
2024-03-20,SEK,10.4630,USD,Sample Data Generator
2024-03-21,AUD,1.5258,USD,Sample Data Generator
2024-03-21,CAD,1.3295,USD,Sample Data Generator
2024-03-21,EUR,0.9524,USD,Sample Data Generator
2024-03-21,GBP,0.7756,USD,Sample Data Generator
2024-03-21,NOK,11.1559,USD,Sample Data Generator
2024-03-21,NZD,1.6121,USD,Sample Data Generator
2024-03-21,SEK,10.6336,USD,Sample Data Generator
2024-03-22,AUD,1.5824,USD,Sample Data Generator
2024-03-22,CAD,1.4300,USD,Sample Data Generator
2024-03-22,EUR,0.9447,USD,Sample Data Generator
2024-03-22,GBP,0.8134,USD,Sample Data Generator
2024-03-22,NOK,10.8575,USD,Sample Data Generator
2024-03-22,NZD,1.6123,USD,Sample Data Generator
2024-03-22,SEK,10.6961,USD,Sample Data Generator
2024-03-23,AUD,1.5075,USD,Sample Data Generator
2024-03-23,CAD,1.3482,USD,Sample Data Generator
2024-03-23,EUR,0.9465,USD,Sample Data Generator
2024-03-23,GBP,0.8311,USD,Sample Data Generator
2024-03-23,NOK,10.5842,USD,Sample Data Generator
2024-03-23,NZD,1.6840,USD,Sample Data Generator
2024-03-23,SEK,11.1423,USD,Sample Data Generator
2024-03-24,AUD,1.5746,USD,Sample Data Generator
2024-03-24,CAD,1.3399,USD,Sample Data Generator
2024-03-24,EUR,0.9488,USD,Sample Data Generator
2024-03-24,GBP,0.8194,USD,Sample Data Generator
2024-03-24,NOK,11.1049,USD,Sample Data Generator
2024-03-24,NZD,1.7423,USD,Sample Data Generator
2024-03-24,SEK,10.3629,USD,Sample Data Generator
2024-03-25,AUD,1.5093,USD,Sample Data Generator
2024-03-25,CAD,1.4343,USD,Sample Data Generator
2024-03-25,EUR,0.9480,USD,Sample Data Generator
2024-03-25,GBP,0.7744,USD,Sample Data Generator
2024-03-25,NOK,10.5694,USD,Sample Data Generator
2024-03-25,NZD,1.6066,USD,Sample Data Generator
2024-03-25,SEK,11.0432,USD,Sample Data Generator
2024-03-26,AUD,1.5321,USD,Sample Data Generator
2024-03-26,CAD,1.3372,USD,Sample Data Generator
2024-03-26,EUR,0.9303,USD,Sample Data Generator
2024-03-26,GBP,0.8260,USD,Sample Data Generator
2024-03-26,NOK,11.2625,USD,Sample Data Generator
2024-03-26,NZD,1.7474,USD,Sample Data Generator
2024-03-26,SEK,10.6983,USD,Sample Data Generator
2024-03-27,AUD,1.5242,USD,Sample Data Generator
2024-03-27,CAD,1.3735,USD,Sample Data Generator
2024-03-27,EUR,0.9107,USD,Sample Data Generator
2024-03-27,GBP,0.8333,USD,Sample Data Generator
2024-03-27,NOK,10.9207,USD,Sample Data Generator
2024-03-27,NZD,1.6258,USD,Sample Data Generator
2024-03-27,SEK,10.5589,USD,Sample Data Generator
2024-03-28,AUD,1.5296,USD,Sample Data Generator
2024-03-28,CAD,1.4055,USD,Sample Data Generator
2024-03-28,EUR,0.8927,USD,Sample Data Generator
2024-03-28,GBP,0.8111,USD,Sample Data Generator
2024-03-28,NOK,10.8645,USD,Sample Data Generator
2024-03-28,NZD,1.6053,USD,Sample Data Generator
2024-03-28,SEK,10.4128,USD,Sample Data Generator
2024-03-29,AUD,1.5723,USD,Sample Data Generator
2024-03-29,CAD,1.3129,USD,Sample Data Generator
2024-03-29,EUR,0.8954,USD,Sample Data Generator
2024-03-29,GBP,0.8290,USD,Sample Data Generator
2024-03-29,NOK,10.7392,USD,Sample Data Generator
2024-03-29,NZD,1.7145,USD,Sample Data Generator
2024-03-29,SEK,10.2062,USD,Sample Data Generator
2024-03-30,AUD,1.5785,USD,Sample Data Generator
2024-03-30,CAD,1.4402,USD,Sample Data Generator
2024-03-30,EUR,0.9156,USD,Sample Data Generator
2024-03-30,GBP,0.8325,USD,Sample Data Generator
2024-03-30,NOK,11.2039,USD,Sample Data Generator
2024-03-30,NZD,1.6758,USD,Sample Data Generator
2024-03-30,SEK,10.8363,USD,Sample Data Generator
2024-03-31,AUD,1.5112,USD,Sample Data Generator
2024-03-31,CAD,1.3311,USD,Sample Data Generator
2024-03-31,EUR,0.9269,USD,Sample Data Generator
2024-03-31,GBP,0.7617,USD,Sample Data Generator
2024-03-31,NOK,10.9150,USD,Sample Data Generator
2024-03-31,NZD,1.7399,USD,Sample Data Generator
2024-03-31,SEK,10.9088,USD,Sample Data Generator
2024-04-01,AUD,1.6312,USD,Sample Data Generator
2024-04-01,CAD,1.3630,USD,Sample Data Generator
2024-04-01,EUR,0.9065,USD,Sample Data Generator
2024-04-01,GBP,0.8154,USD,Sample Data Generator
2024-04-01,NOK,11.3568,USD,Sample Data Generator
2024-04-01,NZD,1.6513,USD,Sample Data Generator
2024-04-01,SEK,10.1752,USD,Sample Data Generator
2024-04-02,AUD,1.5857,USD,Sample Data Generator
2024-04-02,CAD,1.3882,USD,Sample Data Generator
2024-04-02,EUR,0.9593,USD,Sample Data Generator
2024-04-02,GBP,0.7718,USD,Sample Data Generator
2024-04-02,NOK,11.1041,USD,Sample Data Generator
2024-04-02,NZD,1.7441,USD,Sample Data Generator
2024-04-02,SEK,10.3747,USD,Sample Data Generator
2024-04-03,AUD,1.6524,USD,Sample Data Generator
2024-04-03,CAD,1.3580,USD,Sample Data Generator
2024-04-03,EUR,0.9351,USD,Sample Data Generator
2024-04-03,GBP,0.7691,USD,Sample Data Generator
2024-04-03,NOK,10.9606,USD,Sample Data Generator
2024-04-03,NZD,1.7226,USD,Sample Data Generator
2024-04-03,SEK,10.9166,USD,Sample Data Generator
2024-04-04,AUD,1.5019,USD,Sample Data Generator
2024-04-04,CAD,1.4371,USD,Sample Data Generator
2024-04-04,EUR,0.9601,USD,Sample Data Generator
2024-04-04,GBP,0.7959,USD,Sample Data Generator
2024-04-04,NOK,11.2685,USD,Sample Data Generator
2024-04-04,NZD,1.7074,USD,Sample Data Generator
2024-04-04,SEK,10.3764,USD,Sample Data Generator
2024-04-05,AUD,1.5981,USD,Sample Data Generator
2024-04-05,CAD,1.3937,USD,Sample Data Generator
2024-04-05,EUR,0.9798,USD,Sample Data Generator
2024-04-05,GBP,0.7978,USD,Sample Data Generator
2024-04-05,NOK,11.0422,USD,Sample Data Generator
2024-04-05,NZD,1.6163,USD,Sample Data Generator
2024-04-05,SEK,10.5629,USD,Sample Data Generator
2024-04-06,AUD,1.5267,USD,Sample Data Generator
2024-04-06,CAD,1.4276,USD,Sample Data Generator
2024-04-06,EUR,0.9313,USD,Sample Data Generator
2024-04-06,GBP,0.8053,USD,Sample Data Generator
2024-04-06,NOK,10.4819,USD,Sample Data Generator
2024-04-06,NZD,1.7020,USD,Sample Data Generator
2024-04-06,SEK,10.7946,USD,Sample Data Generator
2024-04-07,AUD,1.6201,USD,Sample Data Generator
2024-04-07,CAD,1.3793,USD,Sample Data Generator
2024-04-07,EUR,0.8985,USD,Sample Data Generator
2024-04-07,GBP,0.7846,USD,Sample Data Generator
2024-04-07,NOK,10.9228,USD,Sample Data Generator
2024-04-07,NZD,1.7567,USD,Sample Data Generator
2024-04-07,SEK,10.2675,USD,Sample Data Generator
2024-04-08,AUD,1.6425,USD,Sample Data Generator
2024-04-08,CAD,1.4313,USD,Sample Data Generator
2024-04-08,EUR,0.9797,USD,Sample Data Generator
2024-04-08,GBP,0.8184,USD,Sample Data Generator
2024-04-08,NOK,11.5385,USD,Sample Data Generator
2024-04-08,NZD,1.6139,USD,Sample Data Generator
2024-04-08,SEK,10.8687,USD,Sample Data Generator
2024-04-09,AUD,1.5378,USD,Sample Data Generator
2024-04-09,CAD,1.3645,USD,Sample Data Generator
2024-04-09,EUR,0.8972,USD,Sample Data Generator
2024-04-09,GBP,0.7909,USD,Sample Data Generator
2024-04-09,NOK,11.3379,USD,Sample Data Generator
2024-04-09,NZD,1.7333,USD,Sample Data Generator
2024-04-09,SEK,10.9666,USD,Sample Data Generator
2024-04-10,AUD,1.6048,USD,Sample Data Generator
2024-04-10,CAD,1.4128,USD,Sample Data Generator
2024-04-10,EUR,0.8948,USD,Sample Data Generator
2024-04-10,GBP,0.8304,USD,Sample Data Generator
2024-04-10,NOK,11.3492,USD,Sample Data Generator
2024-04-10,NZD,1.7503,USD,Sample Data Generator
2024-04-10,SEK,10.2837,USD,Sample Data Generator
2024-04-11,AUD,1.5844,USD,Sample Data Generator
2024-04-11,CAD,1.3107,USD,Sample Data Generator
2024-04-11,EUR,0.9301,USD,Sample Data Generator
2024-04-11,GBP,0.7933,USD,Sample Data Generator
2024-04-11,NOK,10.5661,USD,Sample Data Generator
2024-04-11,NZD,1.7288,USD,Sample Data Generator
2024-04-11,SEK,10.9062,USD,Sample Data Generator
2024-04-12,AUD,1.5205,USD,Sample Data Generator
2024-04-12,CAD,1.3951,USD,Sample Data Generator
2024-04-12,EUR,0.9186,USD,Sample Data Generator
2024-04-12,GBP,0.7873,USD,Sample Data Generator
2024-04-12,NOK,10.5507,USD,Sample Data Generator
2024-04-12,NZD,1.6370,USD,Sample Data Generator
2024-04-12,SEK,10.1644,USD,Sample Data Generator
2024-04-13,AUD,1.6147,USD,Sample Data Generator
2024-04-13,CAD,1.4420,USD,Sample Data Generator
2024-04-13,EUR,0.9404,USD,Sample Data Generator
2024-04-13,GBP,0.8114,USD,Sample Data Generator
2024-04-13,NOK,11.2214,USD,Sample Data Generator
2024-04-13,NZD,1.7151,USD,Sample Data Generator
2024-04-13,SEK,11.0155,USD,Sample Data Generator
2024-04-14,AUD,1.5260,USD,Sample Data Generator
2024-04-14,CAD,1.3543,USD,Sample Data Generator
2024-04-14,EUR,0.9096,USD,Sample Data Generator
2024-04-14,GBP,0.7900,USD,Sample Data Generator
2024-04-14,NOK,11.3564,USD,Sample Data Generator
2024-04-14,NZD,1.7503,USD,Sample Data Generator
2024-04-14,SEK,10.1847,USD,Sample Data Generator
2024-04-15,AUD,1.5640,USD,Sample Data Generator
2024-04-15,CAD,1.3095,USD,Sample Data Generator
2024-04-15,EUR,0.9460,USD,Sample Data Generator
2024-04-15,GBP,0.8134,USD,Sample Data Generator
2024-04-15,NOK,11.5144,USD,Sample Data Generator
2024-04-15,NZD,1.6100,USD,Sample Data Generator
2024-04-15,SEK,10.4799,USD,Sample Data Generator
2024-04-16,AUD,1.5468,USD,Sample Data Generator
2024-04-16,CAD,1.3764,USD,Sample Data Generator
2024-04-16,EUR,0.9712,USD,Sample Data Generator
2024-04-16,GBP,0.8229,USD,Sample Data Generator
2024-04-16,NOK,11.4895,USD,Sample Data Generator
2024-04-16,NZD,1.6552,USD,Sample Data Generator
2024-04-16,SEK,10.7521,USD,Sample Data Generator
2024-04-17,AUD,1.5038,USD,Sample Data Generator
2024-04-17,CAD,1.4093,USD,Sample Data Generator
2024-04-17,EUR,0.9552,USD,Sample Data Generator
2024-04-17,GBP,0.8147,USD,Sample Data Generator
2024-04-17,NOK,11.2515,USD,Sample Data Generator
2024-04-17,NZD,1.6115,USD,Sample Data Generator
2024-04-17,SEK,10.3605,USD,Sample Data Generator
2024-04-18,AUD,1.5338,USD,Sample Data Generator
2024-04-18,CAD,1.3736,USD,Sample Data Generator
2024-04-18,EUR,0.8989,USD,Sample Data Generator
2024-04-18,GBP,0.8154,USD,Sample Data Generator
2024-04-18,NOK,10.7711,USD,Sample Data Generator
2024-04-18,NZD,1.7500,USD,Sample Data Generator
2024-04-18,SEK,11.0651,USD,Sample Data Generator
2024-04-19,AUD,1.5022,USD,Sample Data Generator
2024-04-19,CAD,1.3329,USD,Sample Data Generator
2024-04-19,EUR,0.9141,USD,Sample Data Generator
2024-04-19,GBP,0.8068,USD,Sample Data Generator
2024-04-19,NOK,11.1635,USD,Sample Data Generator
2024-04-19,NZD,1.6545,USD,Sample Data Generator
2024-04-19,SEK,10.3045,USD,Sample Data Generator
2024-04-20,AUD,1.6010,USD,Sample Data Generator
2024-04-20,CAD,1.3996,USD,Sample Data Generator
2024-04-20,EUR,0.8991,USD,Sample Data Generator
2024-04-20,GBP,0.8019,USD,Sample Data Generator
2024-04-20,NOK,11.1934,USD,Sample Data Generator
2024-04-20,NZD,1.7134,USD,Sample Data Generator
2024-04-20,SEK,10.5113,USD,Sample Data Generator
2024-04-21,AUD,1.6297,USD,Sample Data Generator
2024-04-21,CAD,1.3942,USD,Sample Data Generator
2024-04-21,EUR,0.9580,USD,Sample Data Generator
2024-04-21,GBP,0.7902,USD,Sample Data Generator
2024-04-21,NOK,10.6874,USD,Sample Data Generator
2024-04-21,NZD,1.6636,USD,Sample Data Generator
2024-04-21,SEK,11.0102,USD,Sample Data Generator
2024-04-22,AUD,1.6030,USD,Sample Data Generator
2024-04-22,CAD,1.3721,USD,Sample Data Generator
2024-04-22,EUR,0.8960,USD,Sample Data Generator
2024-04-22,GBP,0.7996,USD,Sample Data Generator
2024-04-22,NOK,11.3309,USD,Sample Data Generator
2024-04-22,NZD,1.6147,USD,Sample Data Generator
2024-04-22,SEK,10.3016,USD,Sample Data Generator
2024-04-23,AUD,1.6478,USD,Sample Data Generator
2024-04-23,CAD,1.3704,USD,Sample Data Generator
2024-04-23,EUR,0.9501,USD,Sample Data Generator
2024-04-23,GBP,0.7942,USD,Sample Data Generator
2024-04-23,NOK,10.9070,USD,Sample Data Generator
2024-04-23,NZD,1.6227,USD,Sample Data Generator
2024-04-23,SEK,11.1928,USD,Sample Data Generator
2024-04-24,AUD,1.5256,USD,Sample Data Generator
2024-04-24,CAD,1.3847,USD,Sample Data Generator
2024-04-24,EUR,0.9144,USD,Sample Data Generator
2024-04-24,GBP,0.7768,USD,Sample Data Generator
2024-04-24,NOK,10.8685,USD,Sample Data Generator
2024-04-24,NZD,1.6376,USD,Sample Data Generator
2024-04-24,SEK,10.5375,USD,Sample Data Generator
2024-04-25,AUD,1.5188,USD,Sample Data Generator
2024-04-25,CAD,1.3829,USD,Sample Data Generator
2024-04-25,EUR,0.8913,USD,Sample Data Generator
2024-04-25,GBP,0.7571,USD,Sample Data Generator
2024-04-25,NOK,11.3471,USD,Sample Data Generator
2024-04-25,NZD,1.6540,USD,Sample Data Generator
2024-04-25,SEK,10.6652,USD,Sample Data Generator
2024-04-26,AUD,1.5428,USD,Sample Data Generator
2024-04-26,CAD,1.3507,USD,Sample Data Generator
2024-04-26,EUR,0.8933,USD,Sample Data Generator
2024-04-26,GBP,0.8186,USD,Sample Data Generator
2024-04-26,NOK,10.4589,USD,Sample Data Generator
2024-04-26,NZD,1.6548,USD,Sample Data Generator
2024-04-26,SEK,10.3668,USD,Sample Data Generator
2024-04-27,AUD,1.5069,USD,Sample Data Generator
2024-04-27,CAD,1.3265,USD,Sample Data Generator
2024-04-27,EUR,0.9650,USD,Sample Data Generator
2024-04-27,GBP,0.8076,USD,Sample Data Generator
2024-04-27,NOK,11.4984,USD,Sample Data Generator
2024-04-27,NZD,1.6491,USD,Sample Data Generator
2024-04-27,SEK,10.6871,USD,Sample Data Generator
2024-04-28,AUD,1.5075,USD,Sample Data Generator
2024-04-28,CAD,1.3618,USD,Sample Data Generator
2024-04-28,EUR,0.9100,USD,Sample Data Generator
2024-04-28,GBP,0.7677,USD,Sample Data Generator
2024-04-28,NOK,10.7919,USD,Sample Data Generator
2024-04-28,NZD,1.7059,USD,Sample Data Generator
2024-04-28,SEK,10.2728,USD,Sample Data Generator
2024-04-29,AUD,1.5182,USD,Sample Data Generator
2024-04-29,CAD,1.3631,USD,Sample Data Generator
2024-04-29,EUR,0.9633,USD,Sample Data Generator
2024-04-29,GBP,0.7561,USD,Sample Data Generator
2024-04-29,NOK,10.8787,USD,Sample Data Generator
2024-04-29,NZD,1.6985,USD,Sample Data Generator
2024-04-29,SEK,10.9195,USD,Sample Data Generator
2024-04-30,AUD,1.5755,USD,Sample Data Generator
2024-04-30,CAD,1.3057,USD,Sample Data Generator
2024-04-30,EUR,0.9769,USD,Sample Data Generator
2024-04-30,GBP,0.8232,USD,Sample Data Generator
2024-04-30,NOK,11.1117,USD,Sample Data Generator
2024-04-30,NZD,1.6769,USD,Sample Data Generator
2024-04-30,SEK,10.9617,USD,Sample Data Generator
2024-05-01,AUD,1.5994,USD,Sample Data Generator
2024-05-01,CAD,1.3816,USD,Sample Data Generator
2024-05-01,EUR,0.9229,USD,Sample Data Generator
2024-05-01,GBP,0.7615,USD,Sample Data Generator
2024-05-01,NOK,11.2350,USD,Sample Data Generator
2024-05-01,NZD,1.6984,USD,Sample Data Generator
2024-05-01,SEK,11.0897,USD,Sample Data Generator
2024-05-02,AUD,1.5862,USD,Sample Data Generator
2024-05-02,CAD,1.3606,USD,Sample Data Generator
2024-05-02,EUR,0.9241,USD,Sample Data Generator
2024-05-02,GBP,0.7835,USD,Sample Data Generator
2024-05-02,NOK,11.3241,USD,Sample Data Generator
2024-05-02,NZD,1.6064,USD,Sample Data Generator
2024-05-02,SEK,10.8287,USD,Sample Data Generator
2024-05-03,AUD,1.6258,USD,Sample Data Generator
2024-05-03,CAD,1.4070,USD,Sample Data Generator
2024-05-03,EUR,0.9315,USD,Sample Data Generator
2024-05-03,GBP,0.7619,USD,Sample Data Generator
2024-05-03,NOK,10.7834,USD,Sample Data Generator
2024-05-03,NZD,1.5980,USD,Sample Data Generator
2024-05-03,SEK,10.8771,USD,Sample Data Generator
2024-05-04,AUD,1.6132,USD,Sample Data Generator
2024-05-04,CAD,1.3313,USD,Sample Data Generator
2024-05-04,EUR,0.9414,USD,Sample Data Generator
2024-05-04,GBP,0.8213,USD,Sample Data Generator
2024-05-04,NOK,10.9029,USD,Sample Data Generator
2024-05-04,NZD,1.6116,USD,Sample Data Generator
2024-05-04,SEK,10.9746,USD,Sample Data Generator
2024-05-05,AUD,1.6147,USD,Sample Data Generator
2024-05-05,CAD,1.4157,USD,Sample Data Generator
2024-05-05,EUR,0.9165,USD,Sample Data Generator
2024-05-05,GBP,0.7612,USD,Sample Data Generator
2024-05-05,NOK,11.1844,USD,Sample Data Generator
2024-05-05,NZD,1.6790,USD,Sample Data Generator
2024-05-05,SEK,10.1325,USD,Sample Data Generator
2024-05-06,AUD,1.5006,USD,Sample Data Generator
2024-05-06,CAD,1.4139,USD,Sample Data Generator
2024-05-06,EUR,0.9388,USD,Sample Data Generator
2024-05-06,GBP,0.8164,USD,Sample Data Generator
2024-05-06,NOK,10.6239,USD,Sample Data Generator
2024-05-06,NZD,1.6536,USD,Sample Data Generator
2024-05-06,SEK,10.6675,USD,Sample Data Generator
2024-05-07,AUD,1.5902,USD,Sample Data Generator
2024-05-07,CAD,1.3531,USD,Sample Data Generator
2024-05-07,EUR,0.9382,USD,Sample Data Generator
2024-05-07,GBP,0.7501,USD,Sample Data Generator
2024-05-07,NOK,10.4595,USD,Sample Data Generator
2024-05-07,NZD,1.6784,USD,Sample Data Generator
2024-05-07,SEK,10.5803,USD,Sample Data Generator
2024-05-08,AUD,1.6088,USD,Sample Data Generator
2024-05-08,CAD,1.3619,USD,Sample Data Generator
2024-05-08,EUR,0.9107,USD,Sample Data Generator
2024-05-08,GBP,0.7689,USD,Sample Data Generator
2024-05-08,NOK,10.4495,USD,Sample Data Generator
2024-05-08,NZD,1.6966,USD,Sample Data Generator
2024-05-08,SEK,10.6267,USD,Sample Data Generator
2024-05-09,AUD,1.5249,USD,Sample Data Generator
2024-05-09,CAD,1.4043,USD,Sample Data Generator
2024-05-09,EUR,0.9107,USD,Sample Data Generator
2024-05-09,GBP,0.7772,USD,Sample Data Generator
2024-05-09,NOK,10.4772,USD,Sample Data Generator
2024-05-09,NZD,1.7348,USD,Sample Data Generator
2024-05-09,SEK,10.6715,USD,Sample Data Generator
2024-05-10,AUD,1.5306,USD,Sample Data Generator
2024-05-10,CAD,1.3056,USD,Sample Data Generator
2024-05-10,EUR,0.8940,USD,Sample Data Generator
2024-05-10,GBP,0.7949,USD,Sample Data Generator
2024-05-10,NOK,11.0704,USD,Sample Data Generator
2024-05-10,NZD,1.7186,USD,Sample Data Generator
2024-05-10,SEK,10.7755,USD,Sample Data Generator
2024-05-11,AUD,1.5342,USD,Sample Data Generator
2024-05-11,CAD,1.4196,USD,Sample Data Generator
2024-05-11,EUR,0.8954,USD,Sample Data Generator
2024-05-11,GBP,0.8224,USD,Sample Data Generator
2024-05-11,NOK,10.5670,USD,Sample Data Generator
2024-05-11,NZD,1.7145,USD,Sample Data Generator
2024-05-11,SEK,10.7003,USD,Sample Data Generator
2024-05-12,AUD,1.6262,USD,Sample Data Generator
2024-05-12,CAD,1.2982,USD,Sample Data Generator
2024-05-12,EUR,0.9192,USD,Sample Data Generator
2024-05-12,GBP,0.8136,USD,Sample Data Generator
2024-05-12,NOK,10.7527,USD,Sample Data Generator
2024-05-12,NZD,1.6054,USD,Sample Data Generator
2024-05-12,SEK,11.0086,USD,Sample Data Generator
2024-05-13,AUD,1.6258,USD,Sample Data Generator
